0;D; 30;4194304;4;2;22.121;12.7099;3.49593;7.24101;0;45.5968
0;D; 30;1;15;2;4.18496;0.168085;2.33102;0.127077;0;6.84094
1;D; 30;1;15;2;4.179;0.159979;2.32506;0.116825;0;6.8078
2;D; 30;1;16;2;4.35901;0.164986;2.68006;0.130892;0;7.36094
3;D; 30;1;16;2;4.354;0.173092;2.6629;0.124216;0;7.34615
4;D; 30;1;17;2;4.21691;0.156164;3.40915;0.125885;0;7.94005
5;D; 30;1;17;2;4.22502;0.155926;3.46208;0.12207;0;7.99608
6;D; 30;1;18;2;4.20713;0.158787;4.95601;0.130892;0;9.48095
0;D; 30;2;14;2;4.19402;0.169039;2.177;0.118971;0;6.69193
1;D; 30;2;15;2;4.17995;0.156879;2.32005;0.124216;0;6.809
2;D; 30;2;15;2;4.18997;0.164032;2.35105;0.126123;0;6.85692
3;D; 30;2;16;2;4.35305;0.175953;2.70295;0.12517;0;7.38311
4;D; 30;2;16;2;4.34804;0.166893;2.67911;0.125885;0;7.34687
5;D; 30;2;17;2;5.35488;0.259161;3.54505;0.137091;0;9.32407
6;D; 30;2;17;2;4.21;0.159979;3.43394;0.130892;0;7.972
0;D; 30;4;14;2;4.19188;0.162125;2.14291;0.123024;0;6.64687
1;D; 30;4;14;2;4.18711;0.1719;2.14195;0.127077;0;6.65402
2;D; 30;4;15;2;4.17399;0.161886;5.85985;0.196934;0;10.4249
3;D; 30;4;15;2;4.179;0.163794;2.36607;0.124931;0;6.86193
4;D; 30;4;16;2;4.354;0.161171;2.72989;0.136137;0;7.40814
5;D; 30;4;16;2;4.3478;0.163078;2.82693;0.149012;0;7.51615
6;D; 30;4;17;2;4.23193;0.157118;3.48687;0.144958;0;8.04591
0;D; 30;8;13;2;4.21691;0.174046;2.04301;0.127077;0;6.58703
1;D; 30;8;14;2;4.20094;0.185966;2.20299;0.133991;0;6.75201
2;D; 30;8;14;2;4.19378;0.165224;2.17414;0.12207;0;6.6812
3;D; 30;8;15;2;4.16899;0.160933;2.33912;0.133038;0;6.82807
4;D; 30;8;15;2;4.17399;0.175953;2.36297;0.13423;0;6.87504
5;D; 30;8;16;2;4.35495;0.161886;2.81906;0.148058;0;7.50995
6;D; 30;8;16;2;4.36187;0.171185;2.79212;0.156164;0;7.50804
0;D; 30;16;13;2;4.21309;0.185966;2.05493;0.128984;0;6.60992
1;D; 30;16;13;2;4.20713;0.175953;2.074;0.124931;0;6.60992
2;D; 30;16;14;2;4.19807;0.1719;2.17795;0.138998;0;6.72007
3;D; 30;16;14;2;4.19211;0.182867;2.17295;0.133991;0;6.71005
4;D; 30;16;15;2;5.73277;0.266075;2.43592;0.144005;0;8.60476
5;D; 30;16;15;2;4.179;0.169039;2.41399;0.146151;0;6.93512
6;D; 30;16;16;2;4.34995;0.167131;2.89488;0.190973;0;7.63297
0;D; 30;32;12;2;4.27103;0.19908;2.00701;0.124931;0;6.62708
1;D; 30;32;13;2;4.20403;0.169039;2.02513;0.132799;0;6.55699
2;D; 30;32;13;2;4.21;0.18692;6.03414;0.158072;0;10.6201
3;D; 30;32;14;2;4.19807;0.185966;2.1739;0.148058;0;6.72913
4;D; 30;32;14;2;4.1852;0.1719;6.13093;0.158072;0;10.6761
5;D; 30;32;15;2;4.17709;0.166893;2.3911;0.183105;0;6.94513
6;D; 30;32;15;2;4.18401;0.169992;2.43807;0.182867;0;7.00784
0;D; 30;64;12;2;4.2491;0.18692;6.0091;0.15378;0;10.6299
1;D; 30;64;12;2;4.25506;0.2141;2.033;0.144005;0;6.675
2;D; 30;64;13;2;4.19879;0.180006;1.98603;0.156879;0;6.54984
3;D; 30;64;13;2;4.22096;0.186205;2.03609;0.147104;0;6.61707
4;D; 30;64;14;2;4.21786;0.194073;2.21682;0.191927;0;6.85382
5;D; 30;64;14;2;4.18806;0.169992;2.1739;0.194073;0;6.75201
6;D; 30;64;15;2;4.18591;0.188112;2.42114;0.353098;0;7.17402
0;D; 30;128;11;2;4.28605;0.216961;1.97005;0.128984;0;6.62899
1;D; 30;128;12;2;4.25911;0.210047;2.03204;0.163078;0;6.69312
2;D; 30;128;12;2;7.1981;0.264883;2.02799;0.149965;0;9.66787
3;D; 30;128;13;2;4.20594;0.176191;2.06804;0.19598;0;6.6731
4;D; 30;128;13;2;4.21214;0.198841;2.25902;0.20504;0;6.90508
5;D; 30;128;14;2;4.19784;0.184059;2.23589;0.355959;0;7.00212
6;D; 30;128;14;2;4.19807;0.190973;2.21395;0.342846;0;6.97207
0;D; 30;256;11;2;4.29106;0.223875;1.97792;0.154972;0;6.67596
1;D; 30;256;11;2;4.29606;0.212908;2.04492;0.138998;0;6.71911
2;D; 30;256;12;2;4.2491;0.183105;2.01201;0.18692;0;6.65808
3;D; 30;256;12;2;4.25696;0.200033;2.074;0.195026;0;6.75511
4;D; 30;256;13;2;4.21786;0.179052;2.07305;0.344992;0;6.84094
5;D; 30;256;13;2;4.22215;0.176907;2.1069;0.342131;0;6.87313
6;D; 30;256;14;2;4.20213;0.195026;2.23899;0.575066;0;7.23815
0;D; 30;512;10;2;6.08397;0.349998;1.95193;0.143051;0;8.55422
1;D; 30;512;11;2;8.13699;0.305891;2.00677;0.194073;0;10.6721
2;D; 30;512;11;2;4.29392;0.216961;1.94407;0.190973;0;6.67095
3;D; 30;512;12;2;4.25291;0.193119;1.95885;0.341177;0;6.77109
4;D; 30;512;12;2;4.26197;0.204086;2.04086;0.349998;0;6.8841
5;D; 30;512;13;2;4.22001;0.1719;2.10094;0.565052;0;7.08389
6;D; 30;512;13;2;4.23098;0.197172;2.06494;0.567913;0;7.08699
0;D; 30;1024;10;2;4.39501;0.344038;1.97387;0.18692;0;6.92487
1;D; 30;1024;10;2;4.37188;0.272036;1.95694;0.193119;0;6.82092
2;D; 30;1024;11;2;4.29296;0.236034;1.99294;0.349998;0;6.89912
3;D; 30;1024;11;2;4.29392;0.215054;5.92399;0.35882;0;10.8249
4;D; 30;1024;12;2;4.2429;0.190973;1.8909;0.560045;0;6.91295
5;D; 30;1024;12;2;4.2572;0.211;2.75683;0.567913;0;7.82204
6;D; 30;1024;13;2;4.21596;0.181913;2.12407;0.998974;0;7.5469
0;D; 30;2048;9;2;4.56619;0.525951;2.01392;0.195026;0;7.33304
1;D; 30;2048;10;2;4.38905;0.299931;1.97887;0.348091;0;7.04503
2;D; 30;2048;10;2;4.37093;0.281096;1.95789;0.347853;0;6.9859
3;D; 30;2048;11;2;4.29201;0.216007;1.9958;0.562906;0;7.09391
4;D; 30;2048;11;2;4.30298;0.241995;2.04802;0.575066;0;7.20096
5;D; 30;2048;12;2;6.28901;0.268936;2.08306;1.00112;0;9.66811
6;D; 30;2048;12;2;4.25506;0.201941;2.06208;0.996113;0;7.54309
0;D; 30;4096;9;2;4.51016;0.507832;2.04396;0.358105;0;7.44915
1;D; 30;4096;9;2;8.06499;0.586033;1.99199;0.349998;0;11.0199
2;D; 30;4096;10;2;4.38094;0.294924;2.02417;0.577927;0;7.30586
3;D; 30;4096;10;2;4.36902;0.279903;2.01702;0.577927;0;7.27081
4;D; 30;4096;11;2;4.29988;0.236988;2.06208;1.01614;0;7.64203
5;D; 30;4096;11;2;4.29702;0.213861;2.04992;1.00493;0;7.59196
6;D; 30;4096;12;2;4.25601;0.203848;2.11406;1.89209;0;8.4939
0;D; 30;8192;8;2;4.78697;0.855923;1.97983;0.351191;0;8.003
1;D; 30;8192;9;2;4.53091;0.510931;1.98197;0.567198;0;7.617
2;D; 30;8192;9;2;4.53186;0.51403;1.98793;0.579119;0;7.64012
3;D; 30;8192;10;2;5.94401;0.369072;2.0659;1.01209;0;9.41706
4;D; 30;8192;10;2;4.38213;0.295877;2.05803;1.01805;0;7.78198
5;D; 30;8192;11;2;4.28891;0.230074;2.09284;1.90377;0;8.54278
6;D; 30;8192;11;2;4.287;0.236034;2.16413;1.8909;0;8.60596
0;D; 30;16384;8;2;4.76813;0.867844;2.06494;0.57292;0;8.30197
1;D; 30;16384;8;2;4.79007;0.850916;1.99914;0.582933;0;8.25
2;D; 30;16384;9;2;4.51899;0.517845;2.02203;0.998974;0;8.08382
3;D; 30;16384;9;2;4.5321;0.519991;2.03609;1.00398;0;8.12006
4;D; 30;16384;10;2;4.37903;0.298977;2.89488;1.88088;0;9.48191
5;D; 30;16384;10;2;4.37808;0.291109;2.11191;1.88804;0;8.69513
6;D; 30;16384;11;2;4.30107;0.232935;2.39015;3.66521;0;10.6192
0;D; 30;32768;7;2;5.21898;1.544;1.99008;0.576973;0;9.35698
1;D; 30;32768;8;2;4.78601;0.887871;2.0659;1.01304;0;8.78096
2;D; 30;32768;8;2;4.77195;0.868082;2.03896;1.00589;0;8.71587
3;D; 30;32768;9;2;4.54688;0.550032;2.17509;1.88398;0;9.18412
4;D; 30;32768;9;2;4.53305;0.542879;2.19011;1.8971;0;9.19104
5;D; 30;32768;10;2;4.36807;0.307083;2.33984;3.654;0;10.695
6;D; 30;32768;10;2;4.37498;0.311136;2.34008;3.654;0;10.71
0;D; 30;65536;7;2;5.22399;1.57118;2.05493;1.00398;0;9.87911
1;D; 30;65536;7;2;5.21183;1.58215;2.07806;1.00994;0;9.91011
2;D; 30;65536;8;2;4.78506;0.895023;2.15697;1.88494;0;9.74894
3;D; 30;65536;8;2;4.78101;0.895977;2.14696;1.88923;0;9.74011
4;D; 30;65536;9;2;4.52304;0.552893;2.33293;3.65901;0;11.095
5;D; 30;65536;9;2;4.53496;0.564098;2.36487;3.65996;0;11.152
6;D; 30;65536;10;2;4.36616;0.306845;2.67506;10.03;0;17.4031
0;D; 30;131072;6;2;6.42419;2.97689;2.05302;1.01709;0;12.4981
1;D; 30;131072;7;2;5.20015;1.62601;2.14005;1.88708;0;10.8812
2;D; 30;131072;7;2;5.22494;1.61195;2.13194;1.88398;0;10.8788
3;D; 30;131072;8;2;4.78697;0.931978;2.33316;3.66306;0;11.745
4;D; 30;131072;8;2;4.78888;0.92411;2.33507;3.65996;0;11.7359
5;D; 30;131072;9;2;4.53091;0.559092;3.407;7.21312;0;15.739
6;D; 30;131072;9;2;4.53615;0.556946;6.64806;7.23696;0;19.011
0;D; 30;262144;6;2;6.42705;3.04985;2.13909;1.88613;0;13.53
1;D; 30;262144;6;2;6.41894;3.04413;2.1708;1.88804;0;13.5491
2;D; 30;262144;7;2;5.21517;1.68586;2.35701;3.654;0;12.938
3;D; 30;262144;7;2;5.198;1.683;2.33412;6.87504;0;16.118
4;D; 30;262144;8;2;4.78911;0.959873;2.73705;7.22003;0;15.7349
5;D; 30;262144;8;2;4.78005;0.962019;2.76113;7.21288;0;15.743
6;D; 30;262144;9;2;4.5321;0.571012;4.76503;17.1621;0;27.0581
0;D; 30;524288;5;2;11.2951;5.96881;2.18987;1.894;0;21.374
1;D; 30;524288;6;2;6.42085;3.18909;2.36392;3.67308;0;15.676
2;D; 30;524288;6;2;6.42204;3.16811;2.36487;3.6571;0;15.64
3;D; 30;524288;7;2;5.20587;1.74308;2.71702;7.21312;0;16.907
4;D; 30;524288;7;2;5.19609;1.72496;2.71297;7.21002;0;16.8731
5;D; 30;524288;8;2;4.77695;0.955105;3.48306;14.379;0;23.623
6;D; 30;524288;8;2;4.78911;0.984907;3.54099;14.385;0;23.7272
0;D; 30;1048576;5;2;11.261;6.17409;6.28114;3.70693;0;27.4549
1;D; 30;1048576;5;2;11.282;6.20413;2.38919;3.69787;0;23.5989
2;D; 30;1048576;6;2;6.43492;3.29304;2.82502;7.22194;0;19.8019
3;D; 30;1048576;6;2;6.423;3.29494;2.83599;7.24387;0;19.8269
4;D; 30;1048576;7;2;5.23615;1.76406;3.59106;14.3809;0;25.001
5;D; 30;1048576;7;2;5.22208;1.76787;3.438;14.395;0;24.8508
6;D; 30;1048576;8;2;4.79007;0.977039;5.04088;28.7011;0;39.541
0;D; 30;2097152;4;2;24.9419;12.3;2.76494;3.67999;0;43.7138
1;D; 30;2097152;5;2;11.2832;6.46901;2.83504;7.28703;0;27.9012
2;D; 30;2097152;5;2;11.286;6.40702;2.78401;7.28202;0;27.786
3;D; 30;2097152;6;2;6.42085;3.35121;3.6931;14.4081;0;27.9009
4;D; 30;2097152;6;2;6.4292;3.35598;3.67498;14.3731;0;27.863
5;D; 30;2097152;7;2;5.22494;1.78003;4.9119;28.7559;0;40.7009
6;D; 30;2097152;7;2;5.19609;1.76597;4.90689;28.8212;0;40.7171
0;D; 30;4194304;4;2;22.0311;12.722;3.52192;7.27296;0;45.5751
1;D; 30;4194304;4;2;22.049;12.7831;3.51596;7.2782;0;45.6541
2;D; 30;4194304;5;2;11.2751;6.58202;3.65496;14.3621;0;35.8992
3;D; 30;4194304;5;2;11.3258;6.62708;3.65186;14.358;0;35.9879
4;D; 30;4194304;6;2;6.40702;3.38078;5.23305;31.8201;0;46.8659
5;D; 30;4194304;6;2;6.43301;3.39007;5.34987;28.764;0;43.963
6;D; 30;4194304;7;2;5.20897;1.79696;7.658;57.364;0;72.0539
0;D; 30;8388608;3;2;41.4121;25.281;4.81009;7.26509;0;78.7961
1;D; 30;8388608;4;2;22.0051;15.1401;4.93288;14.437;0;56.5431
2;D; 30;8388608;4;2;22.0659;12.955;4.91619;14.36;0;54.323
3;D; 30;8388608;5;2;11.2989;9.41491;5.34987;28.7662;0;54.858
4;D; 30;8388608;5;2;11.307;6.6359;5.32293;28.724;0;52.0179
5;D; 30;8388608;6;2;6.41704;3.44801;8.98194;57.42;0;76.2949
6;D; 30;8388608;6;2;6.3982;3.43299;8.3468;57.3759;0;75.5801
0;D; 30;16777216;3;2;41.518;25.8601;7.35903;14.411;0;89.174
1;D; 30;16777216;3;2;41.959;25.8501;7.35092;14.4241;0;89.6111
2;D; 30;16777216;4;2;22.109;13.1371;7.61104;28.7111;0;71.5961
3;D; 30;16777216;4;2;22.028;13.0649;7.62105;28.7271;0;71.4669
4;D; 30;16777216;5;2;11.287;6.75392;8.55517;57.4269;0;84.049
5;D; 30;16777216;5;2;11.2879;9.21488;8.54492;57.4119;0;86.4868
6;D; 30;16777216;6;2;6.40416;2.08497;14.5779;114.779;0;137.872
0;D; 30;33554432;2;2;68.7449;51.667;12.229;14.3862;0;147.054
1;D; 30;33554432;3;2;41.502;26.217;12.3181;28.734;0;108.799
2;D; 30;33554432;3;2;41.0161;26.1629;13.5589;28.7762;0;109.543
3;D; 30;33554432;4;2;22.0461;13.3049;12.98;57.4391;0;105.803
4;D; 30;33554432;4;2;22.028;13.2918;12.953;57.3602;0;105.659
5;D; 30;33554432;5;2;11.272;4.11797;14.9598;114.895;0;145.273
6;D; 30;33554432;5;2;12.3351;5.0931;15.1119;114.869;0;147.445
